gender,SeniorCitizen,Partner,Dependents,TenureY,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyChargesRg,TotalChargesRg,Churn
Female,0,Yes,No,Y6,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,S5,S6,No
Male,0,Yes,Yes,Y5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),S2,S2,No
Female,0,Yes,Yes,Y4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,S1,S2,No
Female,0,Yes,Yes,Y6,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,S5,S6,No
Female,0,No,No,Y4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),S2,S2,No
Female,1,Yes,No,Y5,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,S5,S6,No
Female,0,Yes,Yes,Y3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,S1,S2,No
Male,0,Yes,No,Y6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),S5,S6,No
Female,0,No,No,Y1,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,S2,S1,No
Male,0,No,No,Y5,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,S4,S5,No
Male,0,Yes,Yes,Y3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,S1,S2,No
Female,0,No,No,Y1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),S2,S1,Yes
Female,0,Yes,No,Y1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,S4,S1,Yes
Male,0,No,No,Y2,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,S4,S3,No
Female,1,Yes,No,Y5,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),S5,S6,No
Male,0,No,No,Y1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),S1,S1,No
Female,0,No,No,Y4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,S5,S6,Yes
Male,0,No,No,Y2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,S3,S2,Yes
Female,0,Yes,Yes,Y5,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),S5,S6,No
Male,0,Yes,No,Y6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),S2,S3,No
Male,0,No,No,Y4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,S1,S2,No
Female,0,Yes,No,Y5,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),S4,S5,No
Male,0,Yes,Yes,Y1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,S3,S1,No
Male,1,No,No,Y1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,S3,S1,Yes
Male,0,Yes,Yes,Y2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,S4,S3,Yes
Female,0,No,No,Y1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),S4,S2,Yes
Male,0,No,No,Y6,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),S4,S6,No
Female,0,Yes,No,Y2,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,S3,S3,No
Male,1,Yes,No,Y6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),S4,S6,No
Male,0,No,No,Y1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,S4,S1,Yes
Female,0,Yes,Yes,Y4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,S4,S5,Yes
Female,0,Yes,No,Y4,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,S4,S3,No
Male,0,No,No,Y1,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,S2,S1,No
Male,0,Yes,No,Y1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),S1,S1,Yes
Female,0,Yes,No,Y2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),S4,S3,No
Male,0,Yes,Yes,Y5,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),S2,S3,No
Female,0,Yes,Yes,Y6,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,S5,S6,No
Female,0,Yes,No,Y3,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,S3,S3,No
Female,1,No,No,Y1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,S4,S1,Yes
Male,0,No,No,Y1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),S1,S1,No
Female,0,No,Yes,Y1,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,S2,S1,No
Female,0,Yes,No,Y6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),S1,S2,No
Male,0,No,No,Y1,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),S3,S2,No
Female,0,No,No,Y1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),S1,S1,No
Female,0,No,No,Y1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,S3,S1,No
Female,0,No,Yes,Y1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,S4,S1,Yes
Male,0,No,No,Y2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),S2,S1,No
Male,0,Yes,Yes,Y1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),S1,S1,No
Male,0,No,No,Y1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,S2,S1,Yes
Male,1,No,No,Y1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,S2,S1,No
Female,0,Yes,Yes,Y1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,S1,S1,No
Female,0,No,No,Y1,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,S2,S1,Yes
Female,0,No,No,Y1,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,S3,S2,Yes
Female,0,No,No,Y1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),S3,S1,No
Female,0,Yes,Yes,Y5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),S4,S5,No
Female,0,No,Yes,Y2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,S3,S2,No
Male,1,No,No,Y5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,S5,S5,Yes
Male,0,Yes,No,Y6,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,S4,S6,No
Female,0,No,No,Y6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),S5,S6,No
Female,1,No,No,Y1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,S4,S1,Yes
Male,1,Yes,No,Y2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,S4,S3,No
Male,0,Yes,No,Y3,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,S2,S2,No
Female,0,Yes,No,Y1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,S5,S2,Yes
Male,0,Yes,No,Y6,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,S5,S6,No
Male,0,Yes,No,Y2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),S4,S2,Yes
Male,0,No,No,Y5,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),S3,S4,No
Female,0,No,No,Y1,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,S3,S1,No
Female,0,No,No,Y1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,S2,S1,No
Female,1,Yes,No,Y1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,S4,S2,Yes
Female,0,No,No,Y6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),S1,S2,No
Female,0,Yes,Yes,Y6,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),S5,S6,No
Female,1,Yes,No,Y5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,S5,S6,No
Male,0,Yes,Yes,Y6,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),S5,S6,No
Female,0,Yes,No,Y3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,S1,S2,No
Female,0,Yes,No,Y6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),S1,S2,No
Male,0,Yes,Yes,Y1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),S3,S1,No
Male,0,Yes,Yes,Y4,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),S3,S3,No
Female,0,No,No,Y3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),S2,S2,Yes
Male,0,No,No,Y4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),S3,S3,No
Female,0,Yes,Yes,Y4,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),S3,S3,No
Male,0,Yes,No,Y4,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,S4,S3,No
Female,1,No,No,Y2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),S4,S3,Yes
Female,0,No,No,Y1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,S2,S1,Yes
Male,0,Yes,No,Y6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),S5,S6,No
Male,0,No,No,Y1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,S4,S1,No
Male,0,Yes,Yes,Y6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),S2,S3,No
Male,0,No,No,Y3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,S5,S3,Yes
Female,1,No,No,Y1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,S4,S2,No
Male,0,No,Yes,Y6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,S2,S3,No
Male,0,No,No,Y1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,S2,S1,Yes
Female,0,Yes,Yes,Y6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),S2,S3,No
Male,1,Yes,No,Y2,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),S3,S2,No
Male,0,Yes,No,Y6,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,S5,S6,No
Female,0,No,No,Y1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,S4,S2,Yes
Male,0,No,No,Y5,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),S4,S5,No
Female,0,No,Yes,Y1,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,S2,S1,No
Male,0,No,No,Y2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,S4,S2,No
Female,0,No,No,Y1,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,S4,S1,Yes
Female,0,No,No,Y6,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,S4,S6,No
Female,0,No,Yes,Y6,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,S3,S5,No
Female,1,Yes,No,Y5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),S5,S6,Yes
Male,0,No,Yes,Y3,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),S4,S3,Yes
Male,0,No,No,Y2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,S1,S1,No
Female,0,Yes,No,Y6,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),S3,S5,No
Male,0,Yes,Yes,Y4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,S3,S3,No
Female,1,No,No,Y1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,S3,S1,Yes
Female,1,No,No,Y4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,S5,S5,No
Male,0,Yes,Yes,Y4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),S5,S5,No
Male,0,Yes,Yes,Y6,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),S4,S6,No
Female,0,No,No,Y4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,S1,S2,No
Male,0,Yes,No,Y6,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),S3,S5,No
Male,0,No,No,Y1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,S2,S1,Yes
Male,0,Yes,Yes,Y6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),S1,S2,No
Male,0,Yes,No,Y5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),S2,S2,No
Female,0,Yes,Yes,Y5,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,S3,S3,No
Male,0,No,No,Y6,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),S4,S6,No
Female,0,No,No,Y1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,S1,S1,No
Female,0,Yes,Yes,Y2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,S1,S1,No
Female,0,No,No,Y1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,S3,S1,Yes
Female,0,No,No,Y1,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,S3,S1,No
Female,1,No,No,Y5,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),S5,S6,No
Female,0,No,No,Y3,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,S3,S3,No
Female,0,No,No,Y1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,S2,S1,No
Female,0,No,No,Y3,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,S3,S3,No
Female,0,Yes,Yes,Y1,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,S3,S1,No
Male,0,No,No,Y2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,S5,S2,Yes
Male,1,Yes,No,Y6,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),S3,S5,No
Female,0,Yes,Yes,Y1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,S1,S1,Yes
Female,0,No,No,Y1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,S1,S1,No
Male,0,No,No,Y4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),S1,S2,No
Female,0,No,No,Y1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),S2,S1,No
Male,0,No,No,Y1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),S4,S1,Yes
Male,0,Yes,Yes,Y6,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),S5,S6,No
Female,0,Yes,No,Y2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,S2,S1,Yes
Male,0,No,No,Y6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),S5,S6,No
Female,0,No,No,Y5,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),S2,S3,No
Female,0,No,Yes,Y1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,S3,S1,No
Female,0,Yes,No,Y6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),S5,S6,No
Male,1,Yes,Yes,Y6,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,S4,S6,No
Male,0,Yes,Yes,Y6,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,S3,S4,No
Male,0,Yes,Yes,Y1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),S2,S1,No
Male,0,Yes,Yes,Y5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),S4,S5,No
Female,0,Yes,Yes,Y2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,S1,S1,No
Female,0,Yes,Yes,Y5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,S2,S3,No
Female,0,No,No,Y5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,S1,S2,No
Male,0,No,No,Y1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,S4,S2,No
Male,0,Yes,Yes,Y5,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,S2,S3,No
Male,0,No,No,Y4,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),S3,S3,No
Male,0,No,No,Y1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,S3,S1,No
Male,1,Yes,No,Y5,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),S3,S4,No
Female,0,Yes,No,Y6,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),S4,S6,No
Female,0,No,No,Y2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),S3,S2,Yes
Female,0,No,No,Y4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,S3,S3,No
Female,0,Yes,No,Y6,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),S4,S6,No
Female,0,Yes,Yes,Y5,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,S3,S4,No
Female,1,Yes,No,Y4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,S5,S5,No
Male,1,Yes,No,Y5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,S5,S6,No
Female,0,Yes,No,Y6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),S5,S6,No
Female,1,No,No,Y3,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,S2,S2,Yes
Male,1,No,No,Y1,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),S3,S2,No
Female,1,No,No,Y3,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,S3,S3,No
Male,0,No,No,Y5,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),S2,S3,No
Female,0,No,No,Y1,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,S3,S1,Yes
Female,0,Yes,Yes,Y6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,S2,S3,No
Female,0,Yes,Yes,Y4,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,S4,S4,Yes
Female,0,Yes,Yes,Y1,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,S3,S1,Yes
Male,0,Yes,Yes,Y5,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),S3,S4,No
Female,0,No,No,Y2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),S3,S2,No
Female,0,No,No,Y1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,S3,S1,Yes
Female,0,No,No,Y1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,S4,S2,Yes
Female,0,No,No,Y1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,S3,S1,No
Male,0,No,No,Y1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,S1,S1,Yes
Male,0,No,No,Y5,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),S3,S4,No
Female,0,Yes,No,Y6,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),S4,S6,No
Female,0,Yes,Yes,Y2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,S1,S1,No
Male,0,Yes,Yes,Y6,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,S5,S6,No
Male,1,Yes,No,Y5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,S4,S5,No
Female,0,No,No,Y2,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,S2,S2,No
Male,1,No,No,Y1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,S4,S2,No
Male,0,Yes,Yes,Y2,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,S3,S2,Yes
Male,1,Yes,No,Y5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,S5,S6,Yes
